# Fractional UCA Table, generated from standard UCA
# 2008-02-05, 23:31:49 GMT [MD]
# VERSION: UCA=5.1.0, UCD=5.1.0

# Generated processed version, as described in ICU design document.
# NOTES
#  - Bugs in UCA data are NOT FIXED, except for the following problems:
#    - canonical equivalents are decomposed directly (some beta UCA are wrong).
#    - overlapping variable ranges are fixed.
#  - Format is as follows:
#      <codepoint> (' ' <codepoint>)* ';' ('L' | 'S') ';' <fractionalCE>+ ' # ' <UCA_CE> '# ' <name> 
#    - zero weights are not printed
#    - S: contains at least one lowercase or SMALL kana
#    - L: otherwise
#    - Different primaries are separated by a blank line.
# WARNING
#  - Differs from previous version in that MAX value was introduced at 1F.
#    All tertiary values are shifted down by 1, filling the gap at 7!

[UCA version = 5.1.0]

0000; [,,]
D834 DCA6; [20 75, 05, 05]

D834 DCA7; [20 77, 05, 05]

D834 DCA8; [20 79, 05, 05]

D834 DCA9; [20 7B, 05, 05]

D834 DCAA; [20 7D, 05, 05]

D834 DCAB; [20 7F, 05, 05]

D834 DCAC; [20 81, 05, 05]

D834 DCAD; [20 83, 05, 05]

D834 DCAE; [20 85, 05, 05]

D834 DCAF; [20 87, 05, 05]

D834 DCB0; [20 89, 05, 05]

D834 DCB1; [20 8B, 05, 05]

D834 DCB2; [20 8D, 05, 05]

D834 DCB3; [20 8F, 05, 05]

D834 DCB4; [20 91, 05, 05]

D834 DCB5; [20 93, 05, 05]

D834 DCB6; [20 95, 05, 05]

D834 DCB7; [20 97, 05, 05]

D834 DCB8; [20 99, 05, 05]

D834 DCB9; [20 9B, 05, 05]

D834 DCBA; [20 9D, 05, 05]

D834 DCBB; [20 9F, 05, 05]

D834 DCBC; [20 A1, 05, 05]

D834 DCBD; [20 A3, 05, 05]

D834 DCBE; [20 A5, 05, 05]

D834 DCBF; [20 A7, 05, 05]

D834 DCC0; [20 A9, 05, 05]

D834 DCC1; [20 AB, 05, 05]

D834 DCC2; [20 AD, 05, 05]

D834 DCC3; [20 AF, 05, 05]

D834 DCC4; [20 B1, 05, 05]

D834 DCC5; [20 B3, 05, 05]

D834 DCC6; [20 B5, 05, 05]

D834 DCC7; [20 B7, 05, 05]

D834 DCC8; [20 B9, 05, 05]

D834 DCC9; [20 BB, 05, 05]

D834 DCCA; [20 BD, 05, 05]

D834 DCCB; [20 BF, 05, 05]

D834 DCCC; [20 C1, 05, 05]

D834 DCCD; [20 C3, 05, 05]

D834 DCCE; [20 C5, 05, 05]

D834 DCCF; [20 C7, 05, 05]

D834 DCD0; [20 C9, 05, 05]

D834 DCD1; [20 CB, 05, 05]

D834 DCD2; [20 CD, 05, 05]

D834 DCD3; [20 CF, 05, 05]

D834 DCD4; [20 D1, 05, 05]

D834 DCD5; [20 D3, 05, 05]

D834 DCD6; [20 D5, 05, 05]

D834 DCD7; [20 D7, 05, 05]

D834 DCD8; [20 D9, 05, 05]

D834 DCD9; [20 DB, 05, 05]

D834 DCDA; [20 DD, 05, 05]

D834 DCDB; [20 DF, 05, 05]

D834 DCDC; [20 E1, 05, 05]

D834 DCDD; [20 E3, 05, 05]

D834 DCDE; [20 E5, 05, 05]

D834 DCDF; [20 E7, 05, 05]

D834 DCE0; [20 E9, 05, 05]

D834 DCE1; [20 EB, 05, 05]

D834 DCE2; [20 ED, 05, 05]

D834 DCE3; [20 EF, 05, 05]

D834 DCE4; [20 F1, 05, 05]

D834 DCE5; [20 F3, 05, 05]

D834 DCE6; [20 F5, 05, 05]

D834 DCE7; [20 F7, 05, 05]

D834 DCE8; [20 F9, 05, 05]

D834 DCE9; [20 FB, 05, 05]

D834 DCEA; [20 FD, 05, 05]

D834 DCEB; [21 05, 05, 05]

D834 DCEC; [21 07, 05, 05]

D834 DCED; [21 09, 05, 05]

D834 DCEE; [21 0B, 05, 05]

D834 DCEF; [21 0D, 05, 05]

D834 DCF0; [21 0F, 05, 05]

D834 DCF1; [21 11, 05, 05]

D834 DCF2; [21 13, 05, 05]

D834 DCF3; [21 15, 05, 05]

D834 DCF4; [21 17, 05, 05]

D834 DCF5; [21 19, 05, 05]

D834 DD00; [21 1B, 05, 05]

D834 DD01; [21 1D, 05, 05]

D834 DD02; [21 1F, 05, 05]

D834 DD03; [21 21, 05, 05]

D834 DD04; [21 23, 05, 05]

D834 DD05; [21 25, 05, 05]

D834 DD06; [21 27, 05, 05]

D834 DD07; [21 29, 05, 05]

D834 DD08; [21 2B, 05, 05]

D834 DD09; [21 2D, 05, 05]

D834 DD0A; [21 2F, 05, 05]

D834 DD0B; [21 31, 05, 05]

D834 DD0C; [21 33, 05, 05]

D834 DD0D; [21 35, 05, 05]

D834 DD0E; [21 37, 05, 05]

D834 DD0F; [21 39, 05, 05]

D834 DD10; [21 3B, 05, 05]

D834 DD11; [21 3D, 05, 05]

D834 DD12; [21 3F, 05, 05]

D834 DD13; [21 41, 05, 05]

D834 DD14; [21 43, 05, 05]

D834 DD15; [21 45, 05, 05]

D834 DD16; [21 47, 05, 05]

D834 DD17; [21 49, 05, 05]

D834 DD18; [21 4B, 05, 05]

D834 DD19; [21 4D, 05, 05]

D834 DD1A; [21 4F, 05, 05]

D834 DD1B; [21 51, 05, 05]

D834 DD1C; [21 53, 05, 05]

D834 DD1D; [21 55, 05, 05]

D834 DD1E; [21 57, 05, 05]

D834 DD1F; [21 59, 05, 05]

D834 DD20; [21 5B, 05, 05]

D834 DD21; [21 5D, 05, 05]

D834 DD22; [21 5F, 05, 05]

D834 DD23; [21 61, 05, 05]

D834 DD24; [21 63, 05, 05]

D834 DD25; [21 65, 05, 05]

D834 DD26; [21 67, 05, 05]

266D; [21 69, 05, 05]

266E; [21 6B, 05, 05]

266F; [21 6D, 05, 05]

D834 DD2A; [21 6F, 05, 05]

D834 DD2B; [21 71, 05, 05]

D834 DD2C; [21 73, 05, 05]

D834 DD2D; [21 75, 05, 05]

D834 DD2E; [21 77, 05, 05]

D834 DD2F; [21 79, 05, 05]

D834 DD30; [21 7B, 05, 05]

D834 DD31; [21 7D, 05, 05]

D834 DD32; [21 7F, 05, 05]

D834 DD33; [21 81, 05, 05]

D834 DD34; [21 83, 05, 05]

D834 DD35; [21 85, 05, 05]

D834 DD36; [21 87, 05, 05]

D834 DD37; [21 89, 05, 05]

D834 DD38; [21 8B, 05, 05]

D834 DD39; [21 8D, 05, 05]

D834 DD29; [21 8F, 05, 05]

D834 DD3A; [21 91, 05, 05]

D834 DD3B; [21 93, 05, 05]

D834 DD3C; [21 95, 05, 05]

D834 DD3D; [21 97, 05, 05]

D834 DD3E; [21 99, 05, 05]

D834 DD3F; [21 9B, 05, 05]

D834 DD40; [21 9D, 05, 05]

D834 DD41; [21 9F, 05, 05]

D834 DD42; [21 A1, 05, 05]

D834 DD43; [21 A3, 05, 05]

D834 DD44; [21 A5, 05, 05]

D834 DD45; [21 A7, 05, 05]

D834 DD46; [21 A9, 05, 05]

D834 DD47; [21 AB, 05, 05]

D834 DD48; [21 AD, 05, 05]

D834 DD49; [21 AF, 05, 05]

D834 DD4A; [21 B1, 05, 05]

D834 DD4B; [21 B3, 05, 05]

D834 DD4C; [21 B5, 05, 05]

D834 DD4D; [21 B7, 05, 05]

D834 DD4E; [21 B9, 05, 05]

D834 DD4F; [21 BB, 05, 05]

D834 DD50; [21 BD, 05, 05]

D834 DD51; [21 BF, 05, 05]

D834 DD52; [21 C1, 05, 05]

D834 DD53; [21 C3, 05, 05]

D834 DD54; [21 C5, 05, 05]

D834 DD55; [21 C7, 05, 05]

D834 DD56; [21 C9, 05, 05]

D834 DD57; [21 CB, 05, 05]
D834 DD5E; [21 CB, 05, 05]

D834 DD58; [21 CD, 05, 05]
D834 DD5F; [21 CD, 05, 05]
D834 DD60; [21 CD, 05, 05]
D834 DD61; [21 CD, 05, 05]
D834 DD62; [21 CD, 05, 05]
D834 DD63; [21 CD, 05, 05]
D834 DD64; [21 CD, 05, 05]

D834 DD59; [21 CF, 05, 05]

D834 DD5A; [21 D1, 05, 05]

D834 DD5B; [21 D3, 05, 05]

D834 DD5C; [21 D5, 05, 05]

D834 DD5D; [21 D7, 05, 05]

D834 DD6A; [21 D9, 05, 05]

D834 DD6B; [21 DB, 05, 05]

D834 DD6C; [21 DD, 05, 05]

D834 DD83; [21 DF, 05, 05]

D834 DD84; [21 E1, 05, 05]

D834 DD8C; [21 E3, 05, 05]

D834 DD8D; [21 E5, 05, 05]

D834 DD8E; [21 E7, 05, 05]

D834 DD8F; [21 E9, 05, 05]

D834 DD90; [21 EB, 05, 05]

D834 DD91; [21 ED, 05, 05]

D834 DD92; [21 EF, 05, 05]

D834 DD93; [21 F1, 05, 05]

D834 DD94; [21 F3, 05, 05]

D834 DD95; [21 F5, 05, 05]

D834 DD96; [21 F7, 05, 05]

D834 DD97; [21 F9, 05, 05]

D834 DD98; [21 FB, 05, 05]

D834 DD99; [21 FD, 05, 05]

D834 DD9A; [22 05, 05, 05]

D834 DD9B; [22 07, 05, 05]

D834 DD9C; [22 09, 05, 05]

D834 DD9D; [22 0B, 05, 05]

D834 DD9E; [22 0D, 05, 05]

D834 DD9F; [22 0F, 05, 05]

D834 DDA0; [22 11, 05, 05]

D834 DDA1; [22 13, 05, 05]

D834 DDA2; [22 15, 05, 05]

D834 DDA3; [22 17, 05, 05]

D834 DDA4; [22 19, 05, 05]

D834 DDA5; [22 1B, 05, 05]

D834 DDA6; [22 1D, 05, 05]

D834 DDA7; [22 1F, 05, 05]

D834 DDA8; [22 21, 05, 05]

D834 DDA9; [22 23, 05, 05]

D834 DDAE; [22 25, 05, 05]

D834 DDAF; [22 27, 05, 05]

D834 DDB0; [22 29, 05, 05]

D834 DDB1; [22 2B, 05, 05]

D834 DDB2; [22 2D, 05, 05]

D834 DDB3; [22 2F, 05, 05]

D834 DDB4; [22 31, 05, 05]

D834 DDB5; [22 33, 05, 05]

D834 DDB6; [22 35, 05, 05]

D834 DDB7; [22 37, 05, 05]

D834 DDB8; [22 39, 05, 05]

D834 DDB9; [22 3B, 05, 05]
D834 DDBB; [22 3B, 05, 05]
D834 DDBD; [22 3B, 05, 05]
D834 DDBF; [22 3B, 05, 05]

D834 DDBA; [22 3D, 05, 05]
D834 DDBC; [22 3D, 05, 05]
D834 DDBE; [22 3D, 05, 05]
D834 DDC0; [22 3D, 05, 05]

D834 DDC1; [22 3F, 05, 05]

D834 DDC2; [22 41, 05, 05]

D834 DDC3; [22 43, 05, 05]

D834 DDC4; [22 45, 05, 05]

D834 DDC5; [22 47, 05, 05]

D834 DDC6; [22 49, 05, 05]

D834 DDC7; [22 4B, 05, 05]

D834 DDC8; [22 4D, 05, 05]

D834 DDC9; [22 4F, 05, 05]

D834 DDCA; [22 51, 05, 05]

D834 DDCB; [22 53, 05, 05]

D834 DDCC; [22 55, 05, 05]

D834 DDCD; [22 57, 05, 05]

D834 DDCE; [22 59, 05, 05]

D834 DDCF; [22 5B, 05, 05]

D834 DDD0; [22 5D, 05, 05]

D834 DDD1; [22 5F, 05, 05]

D834 DDD2; [22 61, 05, 05]

D834 DDD3; [22 63, 05, 05]

D834 DDD4; [22 65, 05, 05]

D834 DDD5; [22 67, 05, 05]

D834 DDD6; [22 69, 05, 05]

D834 DDD7; [22 6B, 05, 05]

D834 DDD8; [22 6D, 05, 05]

D834 DDD9; [22 6F, 05, 05]

D834 DDDA; [22 71, 05, 05]

D834 DDDB; [22 73, 05, 05]

D834 DDDC; [22 75, 05, 05]

D834 DDDD; [22 77, 05, 05]

D834 DE00; [22 79, 05, 05]

D834 DE01; [22 7B, 05, 05]

D834 DE02; [22 7D, 05, 05]

D834 DE03; [22 7F, 05, 05]

D834 DE04; [22 81, 05, 05]

D834 DE05; [22 83, 05, 05]

D834 DE06; [22 85, 05, 05]

D834 DE07; [22 87, 05, 05]

D834 DE08; [22 89, 05, 05]

D834 DE09; [22 8B, 05, 05]

D834 DE0A; [22 8D, 05, 05]

D834 DE0B; [22 8F, 05, 05]

D834 DE0C; [22 91, 05, 05]

D834 DE0D; [22 93, 05, 05]

D834 DE0E; [22 95, 05, 05]

D834 DE0F; [22 97, 05, 05]

D834 DE10; [22 99, 05, 05]

D834 DE11; [22 9B, 05, 05]

D834 DE12; [22 9D, 05, 05]

D834 DE13; [22 9F, 05, 05]

D834 DE14; [22 A1, 05, 05]

D834 DE15; [22 A3, 05, 05]

D834 DE16; [22 A5, 05, 05]

D834 DE17; [22 A7, 05, 05]

D834 DE18; [22 A9, 05, 05]

D834 DE19; [22 AB, 05, 05]

D834 DE1A; [22 AD, 05, 05]

D834 DE1B; [22 AF, 05, 05]

D834 DE1C; [22 B1, 05, 05]

D834 DE1D; [22 B3, 05, 05]

D834 DE1E; [22 B5, 05, 05]

D834 DE1F; [22 B7, 05, 05]

D834 DE20; [22 B9, 05, 05]

D834 DE21; [22 BB, 05, 05]

D834 DE22; [22 BD, 05, 05]

D834 DE23; [22 BF, 05, 05]

D834 DE24; [22 C1, 05, 05]

D834 DE25; [22 C3, 05, 05]

D834 DE26; [22 C5, 05, 05]

D834 DE27; [22 C7, 05, 05]

D834 DE28; [22 C9, 05, 05]

D834 DE29; [22 CB, 05, 05]

D834 DE2A; [22 CD, 05, 05]

D834 DE2B; [22 CF, 05, 05]

D834 DE2C; [22 D1, 05, 05]

D834 DE2D; [22 D3, 05, 05]

D834 DE2E; [22 D5, 05, 05]

D834 DE2F; [22 D7, 05, 05]

D834 DE30; [22 D9, 05, 05]

D834 DE31; [22 DB, 05, 05]

D834 DE32; [22 DD, 05, 05]

D834 DE33; [22 DF, 05, 05]

D834 DE34; [22 E1, 05, 05]

D834 DE35; [22 E3, 05, 05]

D834 DE36; [22 E5, 05, 05]

D834 DE37; [22 E7, 05, 05]

D834 DE38; [22 E9, 05, 05]

D834 DE39; [22 EB, 05, 05]

D834 DE3A; [22 ED, 05, 05]

D834 DE3B; [22 EF, 05, 05]

D834 DE3C; [22 F1, 05, 05]

D834 DE3D; [22 F3, 05, 05]

D834 DE3E; [22 F5, 05, 05]

D834 DE3F; [22 F7, 05, 05]

D834 DE40; [22 F9, 05, 05]

D834 DE41; [22 FB, 05, 05]

D834 DE45; [22 FD, 05, 05]

2FF0; [23 05, 05, 05]

2FF1; [23 07, 05, 05]

2FF2; [23 09, 05, 05]

2FF3; [23 0B, 05, 05]

2FF4; [23 0D, 05, 05]

2FF5; [23 0F, 05, 05]

2FF6; [23 11, 05, 05]

2FF7; [23 13, 05, 05]

2FF8; [23 15, 05, 05]

2FF9; [23 17, 05, 05]

2FFA; [23 19, 05, 05]

2FFB; [23 1B, 05, 05]

31C0; [23 1D, 05, 05]

31C1; [23 1F, 05, 05]

31C2; [23 21, 05, 05]

31C3; [23 23, 05, 05]

31C4; [23 25, 05, 05]

31C5; [23 27, 05, 05]

31C6; [23 29, 05, 05]

31C7; [23 2B, 05, 05]

31C8; [23 2D, 05, 05]

31C9; [23 2F, 05, 05]

31CA; [23 31, 05, 05]

31CB; [23 33, 05, 05]

31CC; [23 35, 05, 05]

31CD; [23 37, 05, 05]

31CE; [23 39, 05, 05]

31CF; [23 3B, 05, 05]

31D0; [23 3D, 05, 05]

31D1; [23 3F, 05, 05]

31D2; [23 41, 05, 05]

31D3; [23 43, 05, 05]

31D4; [23 45, 05, 05]

31D5; [23 47, 05, 05]

31D6; [23 49, 05, 05]

31D7; [23 4B, 05, 05]

31D8; [23 4D, 05, 05]

31D9; [23 4F, 05, 05]

31DA; [23 51, 05, 05]

31DB; [23 53, 05, 05]

31DC; [23 55, 05, 05]

31DD; [23 57, 05, 05]

31DE; [23 59, 05, 05]

31DF; [23 5B, 05, 05]

31E0; [23 5D, 05, 05]

31E1; [23 5F, 05, 05]

31E2; [23 61, 05, 05]

31E3; [23 63, 05, 05]

3004; [23 65, 05, 05]

3012; [23 67, 05, 05]
3036; [23 67, 05, 09]

3013; [23 69, 05, 05]

3020; [23 6B, 05, 05]

3037; [23 6D, 05, 05]

303E; [23 6F, 05, 05]

303F; [23 71, 05, 05]

3190; [23 73, 05, 05]

3191; [23 75, 05, 05]

327F; [23 77, 05, 05]

FFFC; [23 79, 05, 05]

FFFD; [23 7B, 05, 05]

09F8; [23 7D, 05, 05]

09F9; [23 7F, 05, 05]

0BF0; [23 81, 05, 05]

0BF1; [23 83, 05, 05]

0BF2; [23 85, 05, 05]

0030; [23 87, 05, 05]
FF10; [23 87, 05, 07]
D835 DFCE; [23 87, 05, 0B]
D835 DFD8; [23 87, 05, 0B]
D835 DFE2; [23 87, 05, 0B]
D835 DFEC; [23 87, 05, 0B]
D835 DFF6; [23 87, 05, 0B]
24EA; [23 87, 05, 0D]
24FF; [23 87, 05, 0D]
2070; [23 87, 05, 27]
2080; [23 87, 05, 29]
0660; [23 87, 05, 05][, E5 51, 05]
06F0; [23 87, 05, 05][, E5 61, 05]
07C0; [23 87, 05, 05][, E5 71, 05]
D801 DCA0; [23 87, 05, 05][, E5 91, 05]
0966; [23 87, 05, 05][, E5 A1, 05]
09E6; [23 87, 05, 05][, E5 B1, 05]
0A66; [23 87, 05, 05][, E5 C1, 05]
0AE6; [23 87, 05, 05][, E5 D1, 05]
0B66; [23 87, 05, 05][, E5 E1, 05]
0BE6; [23 87, 05, 05][, E5 F1, 05]
0C66; [23 87, 05, 05][, E6 05, 05]
0C78; [23 87, 05, 05][, E6 05, 05]
0CE6; [23 87, 05, 05][, E6 15, 05]
0D66; [23 87, 05, 05][, E6 25, 05]
A8D0; [23 87, 05, 05][, E6 35, 05]
1946; [23 87, 05, 05][, E6 45, 05]
19D0; [23 87, 05, 05][, E6 55, 05]
0E50; [23 87, 05, 05][, E6 65, 05]
0ED0; [23 87, 05, 05][, E6 75, 05]
0F20; [23 87, 05, 05][, E6 85, 05]
0F33; [23 87, 05, 09][, E6 85, 09]
1C40; [23 87, 05, 05][, E6 95, 05]
A900; [23 87, 05, 05][, E6 A5, 05]
1040; [23 87, 05, 05][, E6 B5, 05]
17E0; [23 87, 05, 05][, E6 C5, 05]
17F0; [23 87, 05, 05][, E6 D5, 05]
1B50; [23 87, 05, 05][, E6 E5, 05]
1BB0; [23 87, 05, 05][, E6 F5, 05]
1810; [23 87, 05, 05][, E7 09, 05]
1C50; [23 87, 05, 05][, E7 19, 05]
A620; [23 87, 05, 05][, E7 29, 05]
3007; [23 87, 05, 05][, E7 39, 05]
D800 DD8A; [23 87, 05, 05][, E7 59, 05]
3358; [23 87, 05, 09][E0 4B 22, 05, 09]

0031; [23 89, 05, 05]
FF11; [23 89, 05, 07]
D835 DFCF; [23 89, 05, 0B]
D835 DFD9; [23 89, 05, 0B]
D835 DFE3; [23 89, 05, 0B]
D835 DFED; [23 89, 05, 0B]
D835 DFF7; [23 89, 05, 0B]
2460; [23 89, 05, 0D]
24F5; [23 89, 05, 0D]
2776; [23 89, 05, 0D]
2780; [23 89, 05, 0D]
278A; [23 89, 05, 0D]
00B9; [23 89, 05, 27]
2081; [23 89, 05, 29]
0661; [23 89, 05, 05][, E5 51, 05]
06F1; [23 89, 05, 05][, E5 61, 05]
07C1; [23 89, 05, 05][, E5 71, 05]
1369; [23 89, 05, 05][, E5 81, 05]
D801 DCA1; [23 89, 05, 05][, E5 91, 05]
0967; [23 89, 05, 05][, E5 A1, 05]
09E7; [23 89, 05, 05][, E5 B1, 05]
09F4; [23 89, 05, 05][, E5 B1, 05]
0A67; [23 89, 05, 05][, E5 C1, 05]
0AE7; [23 89, 05, 05][, E5 D1, 05]
0B67; [23 89, 05, 05][, E5 E1, 05]
0BE7; [23 89, 05, 05][, E5 F1, 05]
0C67; [23 89, 05, 05][, E6 05, 05]
0C79; [23 89, 05, 05][, E6 05, 05]
0C7C; [23 89, 05, 05][, E6 05, 05]
0CE7; [23 89, 05, 05][, E6 15, 05]
0D67; [23 89, 05, 05][, E6 25, 05]
A8D1; [23 89, 05, 05][, E6 35, 05]
1947; [23 89, 05, 05][, E6 45, 05]
19D1; [23 89, 05, 05][, E6 55, 05]
0E51; [23 89, 05, 05][, E6 65, 05]
0ED1; [23 89, 05, 05][, E6 75, 05]
0F21; [23 89, 05, 05][, E6 85, 05]
0F2A; [23 89, 05, 09][, E6 85, 09]
1C41; [23 89, 05, 05][, E6 95, 05]
A901; [23 89, 05, 05][, E6 A5, 05]
1041; [23 89, 05, 05][, E6 B5, 05]
17E1; [23 89, 05, 05][, E6 C5, 05]
17F1; [23 89, 05, 05][, E6 D5, 05]
1B51; [23 89, 05, 05][, E6 E5, 05]
1BB1; [23 89, 05, 05][, E6 F5, 05]
1811; [23 89, 05, 05][, E7 09, 05]
1C51; [23 89, 05, 05][, E7 19, 05]
A621; [23 89, 05, 05][, E7 29, 05]
3021; [23 89, 05, 05][, E7 39, 05]
D800 DD07; [23 89, 05, 05][, E7 49, 05]
D800 DD42; [23 89, 05, 05][, E7 59, 05]
D800 DD58; [23 89, 05, 05][, E7 59, 05]
D800 DD59; [23 89, 05, 05][, E7 59, 05]
D800 DD5A; [23 89, 05, 05][, E7 59, 05]
D800 DF20; [23 89, 05, 05][, E7 69, 05]
D800 DFD1; [23 89, 05, 05][, E7 79, 05]
D809 DC15; [23 89, 05, 05][, E7 89, 05]
D809 DC1E; [23 89, 05, 05][, E7 89, 05]
D809 DC2C; [23 89, 05, 05][, E7 89, 05]
D809 DC34; [23 89, 05, 05][, E7 89, 05]
D809 DC4F; [23 89, 05, 05][, E7 89, 05]
D809 DC58; [23 89, 05, 05][, E7 89, 05]
D802 DD16; [23 89, 05, 05][, E7 99, 05]
D802 DE40; [23 89, 05, 05][, E7 A9, 05]
D834 DF60; [23 89, 05, 05][, E7 B9, 05]
2488; [23 89, 05, 09][08 23, 05, 09]
215F; [23 89, 05, 3B][09 75, 05, 3B]
00BD; [23 89, 05, 3B][09 75, 05, 3B][23 8B, 05, 3D]
2153; [23 89, 05, 3B][09 75, 05, 3B][23 8D, 05, 3D]
00BC; [23 89, 05, 3B][09 75, 05, 3B][23 8F, 05, 3D]
2155; [23 89, 05, 3B][09 75, 05, 3B][23 91, 05, 3D]
2159; [23 89, 05, 3B][09 75, 05, 3B][23 93, 05, 3D]
215B; [23 89, 05, 3B][09 75, 05, 3B][23 97, 05, 3D]
2469; [23 89, 05, 0D][23 87, 05, 0D]
24FE; [23 89, 05, 0D][23 87, 05, 0D]
277F; [23 89, 05, 0D][23 87, 05, 0D]
2789; [23 89, 05, 0D][23 87, 05, 0D]
2793; [23 89, 05, 0D][23 87, 05, 0D]
2491; [23 89, 05, 09][23 87, 05, 09][08 23, 05, 3D]
33E9; [23 89, 05, 09][23 87, 05, 09][E0 34 F0, 05, 3D]
32C9; [23 89, 05, 09][23 87, 05, 09][E0 37 48, 05, 3D]
3362; [23 89, 05, 09][23 87, 05, 09][E0 4B 22, 05, 3D]
246A; [23 89, 05, 0D][23 89, 05, 0D]
24EB; [23 89, 05, 0D][23 89, 05, 0D]
2492; [23 89, 05, 09][23 89, 05, 09][08 23, 05, 3D]
33EA; [23 89, 05, 09][23 89, 05, 09][E0 34 F0, 05, 3D]
32CA; [23 89, 05, 09][23 89, 05, 09][E0 37 48, 05, 3D]
3363; [23 89, 05, 09][23 89, 05, 09][E0 4B 22, 05, 3D]
246B; [23 89, 05, 0D][23 8B, 05, 0D]
24EC; [23 89, 05, 0D][23 8B, 05, 0D]
2493; [23 89, 05, 09][23 8B, 05, 09][08 23, 05, 3D]
33EB; [23 89, 05, 09][23 8B, 05, 09][E0 34 F0, 05, 3D]
32CB; [23 89, 05, 09][23 8B, 05, 09][E0 37 48, 05, 3D]
3364; [23 89, 05, 09][23 8B, 05, 09][E0 4B 22, 05, 3D]
246C; [23 89, 05, 0D][23 8D, 05, 0D]
24ED; [23 89, 05, 0D][23 8D, 05, 0D]
2494; [23 89, 05, 09][23 8D, 05, 09][08 23, 05, 3D]
33EC; [23 89, 05, 09][23 8D, 05, 09][E0 34 F0, 05, 3D]
3365; [23 89, 05, 09][23 8D, 05, 09][E0 4B 22, 05, 3D]
246D; [23 89, 05, 0D][23 8F, 05, 0D]
24EE; [23 89, 05, 0D][23 8F, 05, 0D]
2495; [23 89, 05, 09][23 8F, 05, 09][08 23, 05, 3D]
33ED; [23 89, 05, 09][23 8F, 05, 09][E0 34 F0, 05, 3D]
3366; [23 89, 05, 09][23 8F, 05, 09][E0 4B 22, 05, 3D]
246E; [23 89, 05, 0D][23 91, 05, 0D]
24EF; [23 89, 05, 0D][23 91, 05, 0D]
2496; [23 89, 05, 09][23 91, 05, 09][08 23, 05, 3D]
33EE; [23 89, 05, 09][23 91, 05, 09][E0 34 F0, 05, 3D]
3367; [23 89, 05, 09][23 91, 05, 09][E0 4B 22, 05, 3D]
246F; [23 89, 05, 0D][23 93, 05, 0D]
24F0; [23 89, 05, 0D][23 93, 05, 0D]
2497; [23 89, 05, 09][23 93, 05, 09][08 23, 05, 3D]
33EF; [23 89, 05, 09][23 93, 05, 09][E0 34 F0, 05, 3D]
3368; [23 89, 05, 09][23 93, 05, 09][E0 4B 22, 05, 3D]
2470; [23 89, 05, 0D][23 95, 05, 0D]
24F1; [23 89, 05, 0D][23 95, 05, 0D]
2498; [23 89, 05, 09][23 95, 05, 09][08 23, 05, 3D]
33F0; [23 89, 05, 09][23 95, 05, 09][E0 34 F0, 05, 3D]
3369; [23 89, 05, 09][23 95, 05, 09][E0 4B 22, 05, 3D]
2471; [23 89, 05, 0D][23 97, 05, 0D]
24F2; [23 89, 05, 0D][23 97, 05, 0D]
2499; [23 89, 05, 09][23 97, 05, 09][08 23, 05, 3D]
33F1; [23 89, 05, 09][23 97, 05, 09][E0 34 F0, 05, 3D]
336A; [23 89, 05, 09][23 97, 05, 09][E0 4B 22, 05, 3D]
2472; [23 89, 05, 0D][23 99, 05, 0D]
24F3; [23 89, 05, 0D][23 99, 05, 0D]
249A; [23 89, 05, 09][23 99, 05, 09][08 23, 05, 3D]
33F2; [23 89, 05, 09][23 99, 05, 09][E0 34 F0, 05, 3D]
336B; [23 89, 05, 09][23 99, 05, 09][E0 4B 22, 05, 3D]
33E0; [23 89, 05, 09][E0 34 F0, 05, 09]
32C0; [23 89, 05, 09][E0 37 48, 05, 09]
3359; [23 89, 05, 09][E0 4B 22, 05, 09]

0032; [23 8B, 05, 05]
FF12; [23 8B, 05, 07]
D835 DFD0; [23 8B, 05, 0B]
D835 DFDA; [23 8B, 05, 0B]
D835 DFE4; [23 8B, 05, 0B]
D835 DFEE; [23 8B, 05, 0B]
D835 DFF8; [23 8B, 05, 0B]
2461; [23 8B, 05, 0D]
24F6; [23 8B, 05, 0D]
2777; [23 8B, 05, 0D]
2781; [23 8B, 05, 0D]
278B; [23 8B, 05, 0D]
00B2; [23 8B, 05, 27]
2082; [23 8B, 05, 29]
0662; [23 8B, 05, 05][, E5 51, 05]
06F2; [23 8B, 05, 05][, E5 61, 05]
07C2; [23 8B, 05, 05][, E5 71, 05]
136A; [23 8B, 05, 05][, E5 81, 05]
D801 DCA2; [23 8B, 05, 05][, E5 91, 05]
0968; [23 8B, 05, 05][, E5 A1, 05]
